question,answer,language
"Вопрос: Какая гарантия, что после оплаты все будет именно так как описано? Я боюсь обмана.","Ответ: Вы можете самостоятельно посмотреть отзывы о продавце, а также наши реквизиты,мы можем предоставить Вам скрины состоявшихся сделок, кроме того - можем добавить Вам безлимитный диск абсолютно бесплатно, но с обрезанными правами доступа для Вашей почты в качестве нашей гарантии. Вы даже можете попробовать закачать на этот диск столько файлов, сколько успеете за сутки, а также попробовать диск ""в деле"". Спустя сутки неоплаченный диск будет удалён вместе со всеми находящимися на нем данными.",ru
Где взять промокод PokerStars?,"Два основных промокода: «THIRTY» – 30$ на бесплатную игру, что предоставляются в виде турнирных денег и билетов на игры Спин-энд-гоу с бай-инами 0,5$ и 1$. Подарки начисляются равными частями в течение 6 дней после пополнения счета. «STARS600» – отыгрываемый бонус в размере 100% от депозита, что начисляется частями по 10$ по мере набора 180 очков отыгрывания (5 очков за 1$ рейка или турнирного сбора). В течение 60 дней пользователь может получить бонус на 3 первых пополнения счета по этому же коду ПокерСтарс. За появлением новых промокодов можно следить на официальных страницах рума в соцсетях, на крупных тематических интернет сайтах/форумах, они могут быть присланы через рассылку по электронной почте либо появиться на официальном сайте.",ru
Куда вывести средства с 888 покер?,"Вывести деньги можно несколькими способами, например, Visa, MasterCard, Skrill, Neteller, PayPal, WebMoney, банковским переводом.",ru
Возможна ли доставка букета или товара другому человеку?,"Да, при оформлении покупки в корзине выберите чекбокс ""Доставка не мне"" и в появившихся полях укажите данные получателя. В этом случае продавец будет видеть вас как покупателя товара, но доставка будет сделана на имя и по адресу указанного вами получателя.",ru
"Курсач мне нужен срочно, вы можете помочь?","Да, мы можем выполнить заказ в сокращенные сроки. К работе со срочными заказами могут привлекаться несколько авторов с разделением работы на каждого.",ru
С какими банками не работает платежная система ecoPayz?,Платежная система ecoPayz не работает со следующими банками:,ru
Когда будет снята сумма с моей кредитной карты?,"Мы берем вашу кредитную карту, когда вы размещаете заказ. Мы используем очень надежную платежную платформу, которая позволяет нам снять с вашей карты немедленно.",ru
Сколько времени нужно уделять учебе?,"В зависимости от вашего опыта и сложности конкретного модуля потребуется примерно 10 часов в неделю. Это комфортный темп освоения материала и практики — особенно для тех, кто параллельно работает или учится.",ru
Какие услуги стоматологов в Днепре Вы предоставляете?,"Мы проводим лечение зубов, 3 вида чистки зубов, установку коронок. Применяем микроскоп",ru
"Слышал, что предложение ограничено. Кого возьмут в участники программы?","В настоящий момент программа ДомКлик Плюс запущена только в Сибирском регионе для несетевых агентств недвижимости.
              Количество мест ограничено.
              Чтобы попасть в программу, вам нужно оказаться в числе первых 400 участников, подавших заявки.",ru
Какое среднее время производства?,"Срок изготовления зависит от вашего заказа. Средний срок изготовления стандартных заказов составляет 15 рабочих дней. Узнайте больше о сроках нашего производства. Если вам нужна запланированная дата доставки, вы можете отправить электронное письмо по адресу offer@svart.su.",ru
Кто осуществляет монтаж наших окон?,"Нам важно, чтобы окна служили вам долгие годы, поэтому в компании «Евроокна» работают собственные монтажные бригады. Мы сами обучаем мастеров монтажа, проводим регулярную аттестацию и контролируем качество их работы. В нашей компании действует принцип – точность замера и монтажа до 1 мм. Только такие жесткие требования и работа с учетом особенностей объекта позволяют гарантировать строгое соответствие конструкции проему и надежность её работы в дальнейшем.",ru
"Как проверить, что мой заказ принят?",После заполнения и отправки формы с Вами свяжется диспетчер для подтверждения заказа.,ru
Необходимо ли страхование КАСКО?,Страхование КАСКО не требуется.,ru
Что включено в стоимость?,"В стоимость включено:- Доставка курьером в удобное время и место- Одноразовые тарелки, приборы и салфетки- Сервировка закусок в боксы",ru
Что такое ООО (Общество с ограниченной ответственностью)?,"Компания с ограниченной ответственностью (ООО) Делавэр - это гибридная бизнес-структура, разработанная для объединения преимуществ корпорации с налоговыми преимуществами партнерства. Как и корпорация, владельцы ООО не несут личной ответственности по долгам и обязательствам ООО. Как и партнерство, ООО может рассматриваться как транзитная организация для целей налогообложения. Это может быть выгодно для тех, кто не может соответствовать требованиям IRS для корпорации 'S' и желает пройти налоговую процедуру. Часто задаваемые вопросы",ru
Какое минимальное расстояние должно быть между витками кабеля?,"Минимальное расстояние между витками — 6 см. Отступ от стен — 15 см, минимальный — 10 см. Минимальный отступ от труб отопления и нагревательных приборов — 20 см. Радиус изгиба кабеля должен быть не меньше 5-6 диаметров греющего кабеля.",ru
3 - Что лучше клеить пленку или защитное стекло?,"Приобретая телефон, хочется чтобы он служил как можно дольше. Сенсорные экраны на современной технике очень чувствительные и хрупкие, могут легко повредиться из-за чего будут служить не так долго как могли бы. В таком случае у многих возникает вопрос: «Как обеспечить долгую жизнь сенсорному экрану, что же лучше приобрести пленку или защитное стекло?». У каждого из этих вариантов есть свои минусы и плюсы.

Защитных пленок существует достаточно много: глянцевая, матовая, смешанная (компонирует свойства глянцевой и матовой пленки), зеркальная, антибактериальная, антишпионская. Каждая из них имеет свои определенные преимущества.

Пленки довольно тонкие и не очень придают объем для вашего телефона. С таким аксессуаром гаджет можно положить в любой чехол, но они имеют свойства замедлять работу сенсора.

Что же касается защитного стекла, оно заметно толще пленки, из-за чего смартфону придается некий небольшой объем и он не сможет поместиться в определенные виды чехлов. Также стекла немного дороже, но они же и более надежные, особенно в момент падения.

В отличие от пленки стекло не портят четкость изображения, и не ухудшает чувствительность экрана. Также они имеют большую разновидность, например: из силиконовой основы, из сдерживающего слоя, с антибликовым напылением, с защитным слоем, из олеофобного покрытия.

У этих двух аксессуаров есть свои преимущества и недостатки, поэтому что же больше подойдет для вашего телефона — решать только вам.",ru
Какая температура греющего кабеля/бетонной стяжки/поверхности пола?,"Греющий провод под слоем изоляции нагревается до 120 ℃. Поверхность кабеля — 70-80 ℃. Температура стяжки — 50-60 ℃. Температура поверхности пола при комфортном режиме до 25-30 ℃, при основном обогреве — до 40 ℃. Точно сказать сложно, поскольку температура пола будет зависеть от многих факторов, индивидуальных для каждого помещения.",ru
Какая должна быть глубина приямка под грязезащитную решетку при входе?,"Желательно монтировать грязезащитную  придверную решетку  в приямок глубиной 20-22 мм или на опорную металлическую конструкцию в приямок большей глубины, а так же на придверный  пластиковый поддон , имеющий в нижней части специальное отверстие для локального подсоединения канализационных труб Ф 110 м. 

 Если по каким-либо причинам невозможно обустроить приямок, то на пол грязезащитная решетка устанавливается  вместе с обрамлением уголком.",ru
А если я живу не в России?,"Основные принципы инфобизнеса - универсальны во всем мире. Конечно, определенные материалы про тонкости законодательства будут вам неактуальны, но основное содержание проекта и большая часть материалов нисколько не теряют применимости даже за пределами России.




На самом деле большинство проблем с мотивацией вызвано отсутствием четкого представления о том, что и как нужно делать. Я строю отношения с клиентом на простых пошаговых инструкциях, поэтому такой проблемы не возникнет. Мы ведь знаем, что вдохновение приходит к тем, кто действует.
Присоединяйтесь и начинайте действовать - и оно вам обеспечено!",ru
На что дают право кредитные каникулы и на какой срок?,На приостановку начисления % по займу по текущему тарифу. Заемщик может выбрать любой срок до 6 месяцев.,ru
Cколько стоит продвижение сайта-визитки?,"В такой общей форме, разумеется, ответить на вопрос вообще нельзя. Можно лишь обозначить примерный алгоритм: работа по продвижению требует очень высокой квалификации, сравнимой с квалификацией хорошего программиста; следовательно, стоить она должна не менее 1000 рублей в час. Работы по продвижению имеют смысл только при длительности не менее 3-х месяцев. Это, конечно, не значит, что специалист будет сидеть над вашим сайтом каждый день по 5 часов – большое время нужно просто потому, что Интернет в этом плане (индексация сайтов, ранжирование, изменение позиций в запросах) очень неповоротлив. Для небольшого сайта (2-4 страницы) хорошему специалисту достаточно будет времени на работу по одному часу в неделю (или даже в две недели).

Кроме оплаты труда специалиста, могут понадобиться ещё прямые затраты на рекламу в Интернете; какие именно, может сказать только специалист; единственное, что вы тут можете сделать, – требовать показа этих затрат в явной форме отдельной строкой (чтобы их можно было проверять и корректировать).",ru
"Что значит ""Стоимость доставки второго и более товаров""?","При покупке двух и более одинаковых товаров вы можете указать отдельную стоимость доставки для второго и последующих товаров. Таким образом покупатель будет оплачивать полную стоимость доставки при покупке одного товара, и возможно меньшую стоимость при покупке второго и более товаров доставляемых вместе как один заказ.",ru
"📃 Предоставляете ли вы гарантии? Если да, то какие? Вы работаете по договору?","У нас есть договор оферты, в нем прописаны все условия сотрудничества с нами. Работаем официально. На дипломную работу мы предоставляем бессрочную гарантию. Это значит, что мы поддержим вас и до защиты и после.",ru
Почему не включается ноутбук?,"Разберем основные неисправности и как их можно устранить:

1)Ноутбук совсем не подает признаков жизни и не реагирует на нажатие кнопки питания
2)Индикатор питания горит, но не включается ноутбук
3)Слышна работа вентиляторов, но ноутбук не включается
4)Ноутбук включается, но после начала загрузки «виснет»
5)После включения, ноутбук постоянно перезагружается, может выключится
6)Неисправность аккумулятора ноутбука
7)Выводится сообщение что невозможно загрузится с загрузочного устройства
8)После включения, ноутбук показывает «синий экран смерти»

Как определить что не работает именно пошаговая инструкция на сайте",ru
Что такое МРТ с контрастом и для чего оно делается?,"Контрастное вещество используется для того, чтобы наиболее четко увидеть проблему на снимке. Например, при обследовании кишечника с контрастом, сразу будет заметна проблемная область, где есть непроходимость вещества. Констрастное вещество, как правило содержит йод и, перед процедурой, пациенту делают микротест на йод для подтверждения переносимости.",ru
Откуда берется конденсат на стеклах?,"Чаще всего это проблема возникает из-за повышенной влажности в помещении, плохого отопления и неработающей вытяжки. Теплый воздух способен удерживать большое количество влаги, как только он остывает, а это происходит около стеклопакета (стекло — очень хороший проводник холода, поэтому стеклопакет — самая холодная часть окна) то воздух «сбрасывает» влагу в виде конденсата на стекло. Во избежании этого рекомендуется почаще проветривать помещение и следить за работой вытяжки (очень часто ее заклеивают марлей, от неприятных «гостей», а марля быстро забивается пылью и тогда вытяжка перестает высасывать отработанный воздух из помещения). Не перекрывать поток теплого сухого воздуха от батареи широким подоконником для обдува стекла.",ru
"Можно ли у вас пробрести обмоточный провод площадью 0,38 и 1,32?","У нас можно приобрести обмоточный провод, однако необходимо чтобы вы указали маркировку провода или уточнили материал проводника и изоляции.",ru
"Я уже веду свой инфобизнес, и достаточно успешно - ваше личное сопровождение даст мне что-то новое?","Через мои руки прошло множество авторов проектов, среди них есть очень успешные инфопредприниматели, и все они отмечают большое количество новых идей, озарений и открытий. Уверен, вам тоже личная работа со мной пойдет исключительно на пользу, так что присоединяйтесь!",ru
Как покраситься в блондинку и сохранить волосы здоровыми?,"Любое, даже суперщадящее окрашивание — это химический процесс. А осветление волос — травмирующая процедура, которую современные технологии дополнили и смягчили эффективными уходовыми и лечебными факторами.

Правила простые:

красьте волосы только у профессионалов

не идите к мастеру с сомнительным опытом

не экономьте

На каком проценте оксида работать и насколько светлый оттенок вы можете получить, определит мастер после диагностики.

 

Честно расскажите обо всех повреждениях и химических реакциях, которые уже перенесли ваши волосы, и ничего от мастера не скрывайте: если выпрямляете волосы каждый день или красились хной три года назад — так и говорите. Это необходимо, чтобы мастер смог оценить риски и определиться с последовательностью работы, а также выбрать подходящую формулу.

Лучше не осветлять волосы, если до этого вы красились натуральными красителями (хна, басма) или если волосы сильно повреждены.

Если стилист говорит, что лучше волосы вообще не трогать, не ищите мастера, который согласится, а просто смиритесь с этим.

Если вы решите пренебречь мнением профессионала и сделать по-своему, оцените риски. В этом случае вам предложат подписать информированное согласие. Высока вероятность, что цвет получится не таким, как вы хотели, или волосы отвалятся, что потребует длительного лечения и восстановления.",ru
Хранение арахиса. В каком режиме хранится арахис?,"Арахис, как и все орехи, следует хранить в герметичной упаковке, в сухом месте, защищенном от солнечного света. Температура хранения арахиса чем ниже, тем лучше.
Поскольку арахис поставляется в герметичной вакуумной упаковке, то арахис хорошо хранится и при нормальных условиях (20С, сухой склад) порядка 12 месяцев. Хотя, мало кто его хранит столько времени. Продукт пользуется спросом, как дешевый заменитель орехов, поэтому с реализацией или использованием в производстве проблем не возникает и продукт быстро расходуется. Это не тот случай, когда купили арахис и что с ним дальше делать, где хранить арахис  не понятно.",ru
"Необходимо ли создание версии сайта медицинской организации для слабовидящих? Пациент считает, что его права нарушены, при отсутствии такой возможности. Какая норма права регулирует эти отношения?","Обязанность медицинской организации иметь свой сайт и размещать на нем информацию установлена п.11 раздела III Правил оказания платных медицинских услуг, утвержденных Постановлением Правительства РФ от 04.10.2012 №1006. Требования к содержанию сайта медицинской организации установлены Приказом Минздрава РФ от 30.12.2014 №956н (далее - Приказ МЗ РФ №956н).


	 Согласно п.3 Приложения №2 к Приказу МЗ РФ №956н на сайте медицинской организации должна быть предусмотрена версия для слабовидящих. В начале действия указанного приказа существовала версия, что он распространяется только на медицинские организации, участвующие в реализации программы государственных гарантий бесплатного оказания медицинской помощи гражданам. Однако, указанная версия не подтверждается текстом приказа, который не ограничивает список медицинских организаций, которые обязаны соблюдать содержащиеся в нем требования.


	 Более того, в Письме Минздрава РФ от 15.03.2017 №21-5/10/2-1757сказано, что все организации, осуществляющие медицинскую деятельность, обязаны привести свои сайты в соответствие с требованиями Приказа МЗ РФ №956н.


	 Таким образом, отсутствие версии сайта медицинской организации для слабовидящих нарушает права последних и влечет ответственность по ст.5.62 КоАП РФ (Дискриминация).",ru
Обязательно ли осматривать дом перед покупкой?,"ДА – ОБЯЗАТЕЛЬНО! Сейчас много судебных споров по вопросам качества дома. Продавцы научились скрывать все внутренние недостатки и без детального осмотра (лучше с профессионалом) бывает их и не разглядеть. Если вы не хотите потом тратить время или на устранение недостатков или на судебные тяжбы в отношении соразмерного уменьшения цены – обязательно и перед сделкой, и при подписании акта приема передачи будьте внимательны и щепетильны.",ru
Что такое СОЗНАНИЕ?,"Сознание — (со-знание) пространство общего знания или понимания.
В основе понятия СОЗНАНИЕ заложен принцип группового поведения и мышления. Наблюдая за стаей птиц в единый миг как по команде сменяющих направление движения, мы видим пример такого группового сознания.

Сознание, это общие знания и чувствование определённой группы живых существ либо общее понимание..

За время существования людской популяции было создано огромное количество схем различных видов системного виртуального сознания. Каждая социальная, национальная, образовательная, научная или религиозная группа имеет своё групповое виртуальное пространство с определенными, доступными только этой группе общими знаниями — со-знанием.

Три типа восприятия пространства:

1. Физическое пространство сознания — это наш реальный мир который мы воспринимаем с помощью органов чувств тела, в основном в виде визуальных и слуховых образов. Сознание настоящего как информация от органов чувств: зрение, обоняние, осязание, вкус, слух… Наука психология называет физическое сознание подсознанием.

2. Информационное пространство сознания — это виртуальное пространство наших снов, фантазий, воображения.
— Сознание прошлого как описание или видение образов и идей, которые были скопированы или созданы в прошлом: рефлексы, реакции, концепции, коды (язык, письменность).
— Сознание будущего как создание образов и идей — процесс мышления и воображения: творчество, программы, фантазии, пожелания, проклятья…
— В определённый способ упорядоченная информация с помощью СМИ и образования запускаемая в наше общее информационное пространство сознания, называется искусственным интеллектом (ИИ).
— Разум, логика и другие понятие характеризующие процесс мышления.

3. Общее пространство всего сущего — это виртуальное пространство визуально лишённое каких-либо образов. В религиях его называют небом, в других культах нирваной. В ограниченной версии такое пространство сознания как общего знания участвующих в этих взаимодействий с пространством, называют Интернет.",ru
"Есть ли минимальное количество заказов, которые нужно выполнять в месяц?","Нет, такого ограничения нет.",ru
Как подарочную корзину сделать самому?,"Для начала необходимо выбрать содержимое корзины, после этого необходимо приобрести корзину, фурнитуру, а именно подложку (сетку, рафию или другой наполнитель), элементы декора. Главное чтобы все гармонично соответствовало друг другу по цветовой гамме. 

 В  подарочную корзину  на дно кладется подложка, как правило это прозрачная пленка сложенная в несколько слоев, для того чтобы корзина казалась более наполненной, далее подложка из сетки, или другого материала, на подложку выкладывается содержимое корзины, таким образом, чтобы все плотно прилегало и не болталось по корзине. И украшается декором и лентами. 

 Последним этапом является упаковка в прозрачную пленку и бант, это необходимо и для удобства транспортировки и для защиты.",ru
Содержит ли артезианская вода  радионуклиды и в каких количествах?,"Артезианские подземные воды   являются резервным источником воды   для нужд населения в чрезвычайных и кризисных ситуациях. Состав и состояние природных вод   под влиянием различных факторов могут претерпевать серьезные изменения. Как правило, переход радионуклидов из вмещающих пород в    воду  является результатом таких процессов, как растворение неустойчивых минералов и выщелачивание, т.е. переход элементов из минерала в раствор без нарушения целостности кристаллической решетки. Вследствие этого происходит нарушение радиоактивного равновесия в рядах урана (238,235U) и тория ((232Th), обусловленное различиями в миграционных характеристиках и геохимических свойствах радиоактивных элементов и их изотопов, т.е. в   водах , в отличие от горных пород и почв, соотношения между разными радионуклидами и изотопами одного элемента могут отличаться от равновесных в десятки и сотни раз.Солевой и радионуклидный состав природных  вод  вариьрует в очень широком диапазоне, в зависимости от типа  воды (речные, озерные, грунтовые, подземные), климатических условий преобладание осадков или испарения), состава вмещающих пород, тектонических особенностей района.При этом, как правило, природная радиоактивность обусловлена прежде всего присутствием изотопов урана (238,235U), радия (226,228,224Ra), радона (222,220Rn), полония(210Po), свинца(210Pb), и калия(40K). Содержание тория(232Th) в  водах   весьма низкое, но могут встречаться повышенные активности его менее долгоживущих изотопов (228,230Th). Диапазон вариаций природных содержаний одного радионуклида даже в водах    одного типа в пределах одной климатической зоны может достигать одного порядка, а в разных климатических зонах – 2-4 порядков.",ru
???? Царапается ли пленка во время эксплуатации?,"Царапины будут видны в двух случая. Первый-  стекло было изначально поцарапанным, просто на темном фоне это стало заметнее. Второй- тонировка была произведена некачественными материалами.",ru
Кому сообщить об онлайн депозите?,"Идейные соображения высшего порядка, а также начало повседневной работы по формированию позиции играет важную роль в формировании существенных финансовых и административных условий. С другой стороны укрепление и развитие структуры позволяет оценить значение направлений прогрессивного развития.",ru
Какой уровень английского нужен для учебы?,Для начала обучения на курсе необходимо знание английского на базовом уровне - Pre-Intermediate.,ru
Идут ли штифты для крепления бордюров в комплекте с ними?,"Нет, пластиковые и стальные штифты для крепления бордюра необходимо приобретать отдельно. 

 На данный момент в наличии на складе есть  пластиковые штифты  для крепления трех-метрового пластикового бордюра, и  стальные штифты  для крепления пластикового бордюра Кантри. 

 Обращайтесь!",ru
???? Как долго нельзя открывать окна после тонировки?,"Чтобы пленка схватилась намертво, ей нужно сохнуть до 4 дней. Если открыть окно раньше, пленка может «поехать» и начать слазить.",ru
"Что делать, чтобы ногти перестали ломаться?","- Главное - поиск первопричины возникновения ломкости ногтевой пластины и, конечно же, последующее лечение. Если ломкость ногтей - признак нарушений в работе щитовидной железы, недостатка витаминов и минералов в организме, обратитесь к врачу. Если проблема - результат внешней агрессивной среды, механического повреждения, нужно пройти курс по укреплению ногтевой пластины, который можно сделать в домашних условиях (ванночки, втирание различных смесей, масла в ногтевую пластину) или обратиться к специалистам салона.",ru
Какие ключевые критерии юзабилити сайта в 2020 году?,"В 2020 году основными критериями юзабилити сайта будет удержание пользователя, оптимизация контента под расширенные сниппеты, расширение контента под поисковые подсказки согласно алгоритма BERT, внедрение микроразметки и сервисов Яндекса для улучшения вашей выдачи – Магазина, Чатов, Справочника",ru
"⚖️ Что делать, если заказанный товар не пришел?","Это является нарушением договора. Если товар не оплачивался, то и требовать возврат невозможно. В противном случае, необходимо инициировать процесс возврата средств по технологиям, указанным в данном статье. Дополнительный момент – если недоставка товара привела к потерям потребителя, он вправе требовать с продавца их компенсации.",ru
Какие у Вас цены на стоматологию?,"Цены на все наши услуги есть на нашем сайте. Лечение кариеса около 1400 гривен, к примеру.",ru
Как предотвратить кариес молочных зубов?,"Избегайте затянувшегося кормления, так может происходить, если ребёнок, например, заснет с грудью.
Ребёнку не следует играть с бутылочкой.
Начиная с года, учите ребёнка пить из чашки.",ru
✌️Как поставить лучших друзей в контакте?,"Чтобы создать личный список друзей, пожалуйста, зайдите в раздел «Друзья» и справа кликните на «Списки друзей» → «Создать новый список».читать еще",ru
"❤️⭐ Какая толщина надежнее 0,45 или 0,50 мм на крышу?","По физическим нагрузкам 0,5 мм конечно будет надежней, но по нормам 0,45 не чем не уступает. Суть в том что в Украине по ДБН снеговая нагрузка составляет 170 кг на метр квадратный. А толщина профнастила 0,45 мм выдержит нагрузку 260 килограмм на квадрат. Толщина 0,5 мм справится с нагрузкой 310 кг. Потому можно не переживать и покупать спокойно начиная с толщины 0,45 мм.",ru
