question,answer,language
"Warum muss ich den Beitrag noch bezahlen, obwohl ich mein Haus/meine Wohnung bereits verkauft habe?","Warum muss ich den Beitrag​ ​noch bezahlen, obwohl ich mein Haus/meine Wohnung bereits verkauft habe?Bei Eigentumswechsel im Laufe des Jahres endet die Beitragspflicht des bisherigen Eigentümers erst mit Ablauf dieses Jahres. Die Beitragspflicht eines neu zugewiesenen Mitgliedes beginnt am 01. Januar des auf die Eintragung im Grundbuch folgenden Hauhaltsjahres. Ein Eigentumswechsel muss dem Deichverband deshalb immer frühzeitig schriftlich mitgeteilt werden. Veränderungsanzeige.",de
"Was ist der Unterschied zwischen der Web App, der iPad App und dem Desktop Uploader?","Web App app.tracktics.com: Die Web App ist die Analyseplattform von TRACKTICS. Sobald du eine Einheit hochgeladen hast und diese auf unseren Servern fertig analysiert wurde, kannst du in der Web App alle Leistungsdaten deiner Mannschaft sehen, analysieren und vergleichen 	iPad App “TRACKTICS Coach”: Mit der Coach App fürs iPad überträgst du Tracking-Daten von der Team Box auf dein iPad und kannst sie anschließend auf unsere Server hochladen. Die Coach App fürs iPad führt dich außerdem durch den Tracking-Prozess. Du kannst die App nutzen, um das Tracking zu starten/zu stoppen und um Events und Übungen zu markieren. Erhältlich im Apple App Store (nur auf dem iPad). 	Desktop Uploader: Der Desktop Uploader ist die Alternative zum iPad. Der Desktop Uploader kann auf jedem PC/Tablet installiert werden, um Daten von der Team Box auf den PC zu übertragen und auf unsere Server hochzuladen. Erhältlich auf <link>",de
"Warum sind Outlook, Gmail und Co. für ANTON keine Wettbewerber?","Weil diese Dienstleister, über die seit ca. 1984 E-Mails verschickt werden, nur E-Mails abholen, Dir die E-Mails vorlegen und Du diese dann bearbeiten kannst.",de
Wie wurde das mosaique gegründet?,"Vor sechs Jahren hat unsere Vereinsvorsitzende Corinna Krome das Konzept von mosaique geschrieben. Sehr schnell hat sich ein Team von vielen Ehrenamtlichen gebildet, die gemeinsam an der Idee eines Raumes gefeilt haben, der für alle Menschen auf Grundlage von Respekt, Toleranz, der Menschenrechte und Spass am Austausch, offen sein soll. Jahrelang wurde die Charta und die Idee von mosaique in Einbeziehung der Lüneburger Öffentlichkeit in Workshops partizipativ entwickelt. Nach einigen Jahren der Vorbereitung, die benötigt wurden, um das Haus zu finden und zu renovieren sowie um ein tolles Team auf die Beine zu stellen, wurde das mosaique im März 2018 nun endlich eröffnet. Ein Ziel ist neben dem Austausch, dass sich Menschen selbst im Haus entfalten können und durch ihre Begeisterung an Aktivitäten andere Menschen mitreißen. Die mosaique Idee wäre nicht möglich, wenn es nicht alle Ehrenamtlichen geben würde, die das Haus mit Leben füllen.",de
Was ist ein Live Escape Game?,"Bei Live Escape Games, werden kleine Personengruppen gemeinsam in einem Raum eingesperrt und müssen eben diesen innerhalb einer vorgegebenen Zeit, mit Hilfe der darin versteckten Hinweise und Gegenständen, wieder verlassen. EXIT® bietet Euch neben den klassischen Fluchtspielen auch Missionsspiele. Bei letzterem wird die Gruppe nicht eingesperrt. Die Hauptaufgabe liegt darin, mit Hilfe von vielen aufeinander aufbauenden Rätseln, innerhalb der vorgegebenen Zeit die Mission zu beenden. Bei beiden Varianten werden die Spieler über Kameras von unseren Spielleitern überwacht. Sie sind per Mikrofon und Kamera mit den Spielern verbunden und können helfen, sollten Sie mal nicht vorwärts kommen. Natürlich können auch die Spieler selbst aktiv werden und Hinweise beim Spielleiter anfordern. Die EXIT® Missionen werden sowohl von Privatpersonen in der Freizeit, als auch von Firmengruppen als Teambuilding-Veranstaltungen genutzt.",de
Wie erfolgt die Preisgestaltung für die Ferienwohnung bei Favorent?,"Die Preise werden zunächst mit dem Inhaber für das gesamte Jahr / die gesamte Saison abgestimmt.

Dabei berücksichtigen wir die vorauszusehende jährliche Nachfrage. Unter Beachtung der Saisonzeiträume, werden die Preise dementsprechend vorgeplant.

Favorent berücksichtig automatisiert Nachfrageschwankungen. Die Buchungspreise werden hinsichtlich der Maximierung der Auslastung und des Gesamtertrages täglich neu festgelegt. Ein weiteres Kriterium für die vorausplanenden Preisanpassungen sind insbesondere auch regional stattfindende Ereignisse, Messen oder Großveranstaltungen.

Wenn unser automatisiertes System besondere Buchungssituationen erkennt (z.B. erhöhte Nachfrage oder Belegungssituation), wird dies unmittelbar bei der Preisgestaltung berücksichtigt und die Preistfestlegung entsprechend neu kalkuliert.

Unser Preismodul rechnet mit verschiedenen Auslastungsvorgaben für die Zukunft. So werden kurz-, mittel- und langfristig gewünschte Auslastungsvorgaben realisiert. Das bildet die Grundlage einer generellen sainsonbetrachtenden Auslastungssteuerung.",de
Was ist Klarna?,"Kaufe jetzt, zahle später. Klarna ist ein Unternehmen, das die Vision hat alle Online Zahlungen so „smooth“ möglich zu machen, wie es nur geht. Das Unternehmen übernimmt deine Rechnungssumme, sodass du die Rechnung im Nachhinein in Raten an Klarna zurückzahlen kannst. Dir wird monatlich die vereinbarte Summe vom Konto abgebucht.",de
Was kostet ein TYPO3-Upgrade?,"Zur Ermittlung der Kosten des TYPO3-Updates dient der kostenlose Systemcheck. Über diesen werden alle relevanten Faktoren mit Ihnen zusammen analysiert und anschließend erstellen wir Ihnen auf dieser Basis ein Angebot. 
Die Kosten für die Updates können variieren. Abhängig sind diese in der Regel von drei Faktoren:
1. Der Anzahl der Versionssprünge:Als Beispiel: Ein Update von der Version 6.2 auf die Version 9.5 beinhaltet 3 Versionssprünge:- Von TYPO3 6.2 LTS auf TYPO3 7.6 LTS- Von TYPO3 7.6 LTS auf TYPO3 8.7 LTS- Von TYPO3 8.7 LTS auf TYPO3 9.5 LTS
Je näher die Ursprungsversion und die Zielversion beieinander liegen, desto geringer sind die Kosten.
2.  Die eingesetzten Extensions:Die Anzahl der eingesetzten TYPO3 Extensions beeinflusst den Aufwand. Wichtiger jedoch ist, ob verfügbare Updates der eingesetzten Extensions existieren. Je nach dem, ob Extension Updates existieren können diese:- einfach upgedatet werden- aufwändig angepasst werden- oder Alternativen etabliert werden
3. Die Servereinstellungen:Verwendete Cronjobs, Schnittstellen zu weiteren Systemen, PHP Version und die MYSQL Version
Eine Kostenbewertung ohne Systemcheck ist daher nicht möglich.",de
Sollte ich wegen der Corona-Pandemie jetzt eine Privathaftpflichtversicherung abschließen?,"Ganz unabhängig von der Corona-Pandemie benötigt ausnahmslos jede*r den Schutz über eine Privathaftpflichtversicherung. Sollten Sie keinen eigenen Vertrag besitzen und auch nicht im Vertrag einer/eines Familienangehörigen mitversichert sein, dann sollten Sie sich dringend zeitnah um Versicherungsschutz kümmern. Was dabei zu beachten ist, können Sie in unserem Infoblatt zur Privathaftpflichtversicherung nachlesen.",de
Wie ist ein Unternehmercoach Podcast aufgebaut?,"Podcasts haben meistens eine ähnliche Struktur bzw. einen ähnlichen Ablauf. Es gibt ein Intro und ein Outro. Also einen Einstieg und einen Ausstieg. Hier sind es oft kurze Melodien. Dann erklärt der Unternehmercoach in kurzen Sätzen um was es in dem Podcast geht oder wer sein Interview Partner ist. Dann geht es auch schon mit dem Hauptteil los: dem Unternehmer Podcast. Beim Unternehmercoach geht es natürlich um Themen wie zum Beispiel Unternehmer Coaching auf Mallorca, Unternehmertum und Unternehmer werden und sein (etc.).
Das heißt der Aufbau ist wie folgt gegliedert:

Intro - Vorstellung des Themas / Interview Partners - Podcast - Outro.

-IsC",de
Was ist ein Seminar?,"Bei einem Seminar kommen Menschen zusammen, die ihr Wissen erweitern möchten. Das heißt es ist eine Lern- oder Lehrveranstaltung. Das Thema ist also frei wählbar. Das bedeutet für Sie: Unser Sseminarhaus Schwarzwald steht Ihnen für Ihr individuelles Seminar zur Verfügung.",de
"Welches Bestattungsunternehmen kann ich wählen, wenn die Polizei den Verstorbenen beschlagnahmt hat?","Im Regelfall wird die Polizei ihren Vertragsbestatter mit der Überführung des Verstorbenen  beauftragen. Es hat aber nur die Aufgabe den Verstorbenen vom Sterbe- bzw. Auffindungsort zu einem von der Polizei festgelegtem Ort zu überführen. Sie haben also weiterhin die freie Wahl des Bestattungsunternehmen. Niemand darf Ihnen anderslautende Vorschriften machen oder entsprechende Empfehlungen aussprechen.

Sofern Sie sich bereits im Vorfeld für ein Bestattungsunternehmen Ihres Vertrauens entschieden haben können Sie auch die Beamten vor Ort bitten, dieses mit den entsprechenden Diensten zu beauftragen, welche sonst der Vertragsbestatter ausführen würde. Erfahrungsgemäß wird man im Regelfalle ihrem Wunsch entsprechen.",de
Was ist über die Pflegezusatzversicherung nicht versichert?,"Werden Sie pflegebedürftig, erbringen wir unsere vereinbarten Leistungen. Da die Zahlungen nicht zweckgebunden sind, bestehen hier keine besonderen Ausschlüsse.",de
"Werden öffentliche Einrichtungen (Rathaus, Kirchen, Schulen, Verkehrswegen etc.) zur Beitragszahlung herangezogen?","​Werden öffentliche Einrichtungen (Rathaus, Kirchen, Schulen, Verkehrswegen etc.) zur Beitragszahlung herangezogen?​Ersatzwerte für öffentliche Gebäude Für die von der Grundsteuer befreiten Grundstücke, für die das zuständige Finanzamt keinen Einheitswert festgesetzt oder nur zum Teil eine Bewertung vorgenommen hat, werden vom Deichverband gem. § 39 Abs. 3 der Verbandssatzung Ersatzwerte festgesetzt.
Die Festsetzung der Ersatzwerte wird durch entsprechende Anwendung der Bestimmungen des Bewertungsgesetzes (BewG) für die Einheitsbewertung und der dazu ergangenen Richtlinien durchgeführt.",de
Wie lange ist die Kündigungsfrist?,"Die Kündigungsfrist nach entweder 6, 12 oder 24 Monaten beträgt 1 Monat.",de
Was ist Crew Nation?,"Crew Nation ist ein gemeinnütziger und mildtätiger Verein zur finanziellen Unterstützung von Crewmitgliedern aus der Live-Musik-Branche, die auf Grund der Auswirkungen der COVID-19-Pandemie in eine finanzielle Notlage geraten sind.

Die finanzielle Unterstützung von Crewmitgliedern aus der Live-Musik-Branche wird in der Form von Fördergeldern aus dem Crew Nation-Fonds gewährt. Der Crew Nation-Fonds finanziert sich in erster Linie durch Spenden.",de
Wie hieß Breslau früher?,Der erste dokumentierte Name von Breslau war Vratislava.,de
Was ist die Tragfähigkeitskennzahl?,Die Tragfähigkeitskennzahl(Load-Index) ist eine meist zweistellige Zahl am Ende der Größenbezeichnung: z.B. 175/70 R 13 82 T. Die Zahl 82 gibt Aufschluss über die Tragfähigkeit des Reifens. Tragfähigkeitsindex 82 bedeutet z.B. 475 kg Tragfähigkeit pro Reifen.,de
Wie habe ich mein Atelier gefunden?,"Auf der Suche nach einem passenden Atelier setzten meine damalige Siebdruckkollegin Lydia Oermann und ich eine Anzeige in die Zeitung. 
Kurze Zeit später meldeten sich unsere heutigen Vermieter und wir zogen im September 2006 in das Atelier ein.
Es ging schnell und einfach. Anscheinend sollte es so sein. :O)))",de
Welche Qualität haben die Rohstoffe?,"All unsere Superfoods und der Rohkakao haben Rohkostqualität.Wir beziehen unsere Rohstoffe ausschließlich aus biologischem Anbau und aus fairem Handel.Der hohe Qualitätsstandart unserer Rohstoffe ist uns sehr wichtig, denn die Qualität schmeckt man letztendlich auch.Daher beziehen wir die Rohstoffe aus den Ursprungsländern.",de
Wie wird meine Weiterempfehlung an Freunde von Worldcatcher belohnt?,"Wir freuen uns, wenn du mit uns zufrieden bist und uns weiterempfehlen möchtest!
Wenn du bereits Kunde bei Worldcatcher bist, kannst du uns gerne deinen Freunden weiterempfehlen. Und so funktioniert’s:



1. Du wirbst einen deiner Freunde als Neukunden an, das heißt, er hat noch nie bei uns bestellt. Melde dich dafür zunächst in deinem Kundenkonto an und nutze dann einfach den Link “Freunde werben”.


2. Sende diesen persönlichen Link an deine Freunde. Diesen kannst du einfach per E-Mail verschicken oder auch in verschiedenen sozialen Netzwerken teilen.


3. Deine Freunde kommen dann über diesen Link auf unsere Seite und erhalten als Willkommensgeschenk einen Rabatt von 10 € auf ihren ersten Kauf bei Worldcatcher. Gleichzeitig schreiben wir dir als Dankeschön 10 € Guthaben gut.


4. Dein gesammeltes Guthaben wird automatisch bei deiner nächsten Bestellung verrechnet.",de
Warum lassen sich die Gefahren von Hotspots und öffentlichen Netzwerken mit VPN umgehen?,"Die Nutzung von Hotspots und öffentlichen Netzwerken beinhaltet für Dritte ungeheure Möglichkeiten der Datenspionage. Für Profis ist es leicht, den Datenverkehr einzusehen und so an vertrauliche Informationen – wie etwa geschäftliche E-Mails oder Kontodaten – heranzukommen. Mit VPN können Sie sich leicht gegen solche Übergriffe schützen. Bei VPN wird ein Server des VPN-Anbieters zwischengeschalten: Sie […]",de
Gibt es Monteurzimmer mit eigenem Bad?,"Alle unsere Monteurzimmer verfügen über eigene, private Bäder.",de
Wann müssen wir die Ferienunterkunft verlassen?,Am Abreisetag müssen Sie bis spätestens 10 Uhr die Ferienunterkunft verlassen.,de
Ich organisiere eine Fundraising-Veranstaltung für VIER PFOTEN. Wo erhalte ich Informationen und an wen kann ich mich wenden?,Bitte wenden Sie sich über das Kontaktformular an uns oder melden Sie sich per Email oder telefonisch unter +41 43 311 80 90.,de
Welche Kinder werden an einer Waldorfschule aufgenommen?,"Waldorfschulen stehen grundsätzlich allen Kindern offen – unabhängig von Religion, Hautfarbe, Geschlecht und Einkommen der Eltern. Nach ausführlichen Informations-Elternabenden findet für jedes Kind ein Aufnahmegespräch an der Schule statt. Auch in höhere Klassen können Schüler als Quereinsteiger aufgenommen werden.",de
Ich habe einen Gutscheincode. Wie löse ich den ein?,"Um Deinen Gutscheincode einzulösen, gibst Du diesen bei der Bestellung im Warenkorb in das dafür vorgesehene Feld unterhalb Deiner Bestellübersicht ein. Wenn der Gutscheincode nur für registrierte Kunden gültig ist, musst Du während dieses Vorganges eingeloggt sein.",de
Wie funktioniert die intensive Vermarktung und Auslastungsoptimierung bei Favorent?,"Favorent vermarktet auf den <strong>reichweitenstärksten Portalen</strong> in Deutschland <strong>parallel und synchronisiert</strong>: AirBnb, Booking.com, Traum-Ferienwohnungen, Fewo-direkt, Expedia.de und weitere Portale.

Wir synchronisieren alle Buchungen, PreisE, Mindestbelegungen in Echtzeit und sichern so <strong>die optimale parallele Vermarktung</strong>. Zusätzlich werden die Preise werden von unserem System automatisiert hinsichtlich größtmöglichem Ertrag (Preismaximierung je nach Nachfragesituation) und Auslastungsoptimierung (Lückenbuchungen) ständig automatisiert aktualisiert.

Dazu werden vollautomatisch von unserem Favorent-Buchungsinformationssytem (FavoWatch) von unserem System alle Angaben zu Buchungen und Anfragen ermittelt, so die Nachfragesituation automatisch eingeschätzt und regelbasiert daraufhin auf Basis von Parametern wie Auslastungskennzahlen, Preisen, Buchungsvorläufen und Zeitpunkten sowie nachgefragten Kategorien, entsprechend die Vorhersagen für die optimal zu realisierenden Preise ermittelt.

Zusammengefasst: hinsichtlich des größtmöglichen Ertrags und der <strong>Auslastungsoptimierung</strong>, werden die Preise von unserem System ständig und vollautomatisiert angepasst. Dabei registriert unser System  alle Buchungen und Anfragen und ermittelt so die Nachfragesituation. Das bedeutet im Umkehrschluss auch, dass die <strong>Preismaximierung</strong> sich je nach Nachfrage anpasst, unter Verwendung der Auslastungskennzahlen. Weiterhin gelingt durch die sogenannte „Lückenbuchung“ eine optimale Auslastung Ihres Objekts.",de
Werden eure Produkte an Tieren getestet?,"Nein. Darüber hinaus sind wir sehr froh, dass der globale Trend eindeutig zu tierversuchsfreie Produkten geht.",de
Kann ich einen Homelift gebraucht kaufen?,"Die Idee, einen Homelift gebraucht zu kaufen, klingt zunächst einmal verlockend. Dabei muss jedoch beachtet werden, dass ein solcher Aufzug immer individuell auf den Anwender und die bauliche Situation bei diesem vor Ort ausgelegt wird – weshalb gebrauchte Homelifte auch äußerst selten sind. Das Problem: Sie lassen sich nur schwerlich unbeschadet demontieren. In der Folge müssen die Lifte nachgerüstet werden, sodass die Kosten oftmals sogar die eines neuen Aufzugs übersteigen. Der Erwerb eines gebrauchten Homelifts birgt aber noch weitere Risiken, die unbedingt in Betracht gezogen werden sollten:
Einzelteile können starken Verschleiß aufweisen. Oftmals ist es zudem schwer, passende Ersatzteile zu finden.
Bei älteren Modellen kann es sein, dass diese nicht mehr den aktuellen Sicherheitsstandards entsprechen.
Unter Umständen ist bei älteren Ausführungen der Energieverbrauch deutlich höher als bei vergleichbaren neuen Lösungen.
Homelifte müssen in regelmäßigen Abständen gewartet werden. Unter Umständen lässt sich nicht mehr feststellen, ob diese Wartungen bei dem Vorbesitzer durchgeführt worden sind.
Seien Sie aus den oben genannten Gründen besonders vorsichtig beim Kauf eines gebrauchten Treppenlifts und lassen Sie sich von dem erfahrenen Fachpersonal bei GARAVENTA Lift beraten.",de
Warum sollte ich meine Website auf ein SSL-verschlüsseltes HTTPS umstellen?,"Durch den Umstieg auf eine SSL-verschlüsseltes HTTPS wird die Übertragung zwischen dem Besucher und dem Webserver gesichert.

Für diesen Umstieg wird ein SSL-Zertifikat benötigt.

Das SSL-Zertifikat bekommen Sie von Ihrem Internetprovider, dafür muss die Website umgestellt werden.

Die SSL-Verschlüsselung ist ein Rankingfaktor bei Google.",de
Wo finde ich die neuen Tarife?,Ab dem 1. Juli sind die aktualisierten Tarife auf <link> sowie in der EnBW mobility+ App zu sehen.,de
Was kostet so ein Treppenlifter? Wie hoch sind die Preise?,"Die Treppenlift Kosten für einen Lift hängen in erster Linie von der Beschaffenheit des Treppenlaufs ab. Ein ausschließlich gerade verlaufender Treppenlift kostet je nach Anbieter zwischen 2.900,- und 5.500,- Euro inklusive der Montage.

Ein Treppenlift, der aufgrund der Treppenform um die Kurve fahren muss, ist entscheidend teurer. Hierfür können durchaus von 8.000,- bis 11.500,- Euro in Frage kommen. Hierbei ist entscheidend für welchen Anbieter Sie sich entscheiden und wie viele Kurven die Fahrbahn Ihres Modells benötigt. In einigen Fällen wird der Treppenlift durch die Pflegekasse bezuschusst und wird daher kostengünstiger.",de
Mit welchem Paketdienstleister wird mein Paket verschickt?,"Unser derzeitiger Versand-Dienstleister ist
DHL. Der Versand erfolgt als versichertes Paket.",de
Was tun im Notfall?,"Nach einem hohen Infektionsrisiko für HIV, z.B. bei Kondomriss, ungeschütztem Vaginal- oder Analverkehr, Partner*innen mit ungewissem/unbekanntem HIV-Status, solltest du sofort Kontakt mit einem HIV-Behandlungszentrum aufnehmen.
Im Idealfall sollte die*der Betroffene* möglichst innerhalb von 1 – 2 Stunden, längstens aber innerhalb von 48 Stunden ein Spital aufsuchen und mit einer PEP beginnen, die für 4 Wochen eingenommen werden muss.
Personen*, die HIV positiv sind und deren Viruslast unter der Nachweisgrenze ist, können HIV nicht übertragen.
Dort kannst du dich hinwenden: 
Klinik Penzing
Lungenambulanz – Immunambulanz, Pavillon Leopold
Baumgartnerhöhe 1
1140 Wien
Tel.: +43 1 910 60 – 11 309
Montag bis Freitag von 08:00 bis 15:00 Uhr
Akutfälle: 24-Stunden, auch an Sonn- und Feiertagen
U3 (Ottakring)/U6 (Thaliastraße) + Bus 48A (Pulmologisches Zentrum-
Baumgartner Höhe)
U4 (Unter St. Veit) + Bus 47A (Pulmologisches Zentrum-Baumgartner Höhe)
Allgemeines Krankenhaus der Stadt Wien (AKH)
Universitätsklinik für Dermatologie – HIV Ambulanz 4 Süd
Währinger Gürtel 18 – 20
1090 Wien
Tel.: +43 1 40 400 – 42 400
Montag bis Freitag von 08:00 bis 15:30 Uhr (Anmeldung bis 12:00 Uhr)
U-Bahn: U6, Station: Michelbeuern/ AKH
Straßenbahn: 5 und 33, Station: Lazarettgasse
Klinik Favoriten
Infektionsambulanz – Ambulanz für HIV Infektion, Pavillon C
Kundratstraße 3
1100 Wien
Tel.: +43 1 60 191 – 24 50
Montag bis Freitag von 08:00 – 13:00 Uhr (Anmeldung bis 12:00 Uhr)
U1 (Reumannplatz)/U6 (Philadelphiabrücke)+ Bus 7A (Franz-Josef-Spital)",de
Welche Daten werden in das Zeugnis miteinbezogen?,Benötigte Informationen zum Unternehmen und Mitarbeiter werden automatisch aus der hinterlegten Firmenbeschreibung und den Personenstammdaten übertragen.,de
Aus welchem Material werden die Diamanten hergestellt?,"Die Diamanten bestehen aus gehärteten Acrylsteinen, die besonders widerstandsfähig und robust sind. Die Glatte Oberfläche bringt die Diamanten wunderschön zum glänzen.",de
1 - Ist die ThreeForMe-Behandlung das Richtige für mich?,"Die ThreeForMe Laser & IPL Therapie ist eine sichere Behandlung zur Reduktion häufig auftretender alters- oder lichtbedingter Hautveränderungen wie Falten, Pigmentstörungen, Sommersprossen und sichtbare Äderchen. Die Behandlung ist für die meisten Hauttypen geeignet. In einem persönlichen Beratungsgespräch werden Sie gemeinsam mit Ihrer Ärztin/Ihrem Arzt klären, ob die Behandlung auch für Sie die gewünschten Ergebnisse erzielen kann.",de
Was sollte ich bei Flug- und Hotelbuchungen zurzeit beachten?,"Wer auf Nummer sicher gehen will, bucht kostenlos stornierbare oder umbuchbare Angebote. So hat man noch bis kurz vor der Ab- bzw. Anreise die Möglichkeit, auf die neuesten Entwicklungen der Corona-Pandemie zu reagieren. Viele Airlines bieten diese Optionen in ihren Tarifen an, beispielsweise unter Begriffen wie Flexi-Ticket. Auch bei der Buchung von Unterkünften bieten in der Regel viele unserer Partner solche Angebote an.Über die Vor- und Nachteile von Pauschal- im Vergleich zu Individualreisen lässt sich viel diskutieren. Fakt ist, wer z.B. seinen verdienten Sommerurlaub trotz allem schon mal buchen will, kann dies mit einer Pauschalreise derzeit relativ unbesorgt tun. Hier darf man als Kunde, schon wenn nur bestimmte geplante Programmpunkte am Zielort nicht ermöglicht werden können, kostenfrei vom Reisevertrag zurücktreten. Aufgrund der Verunsicherung vieler Kunden lockern viele große Anbieter zusätzlich ihre Stornierungsbedingungen.",de
"Was mache ich mit dem Glas, wenn es leer ist?","Züchte eine Tomatenpflanze! Oder verwende es für einen Kaffee-to-go. Danach kannst du das Glas immer noch zum Leergutautomaten zurückbringen, den findest du in fast jedem Supermarkt bei dir um die Ecke. Dabei ist es egal ob es ein Bio-Supermarkt ist oder eine der großen Ketten.",de
Was passiert nach der 30-tägigen Testphase?,"Nach Ablauf der Testphase kannst du über das Backend weiter auf Deine Daten zugreifen. Das Hochladen von Dateien und die Berechnung der Statistiken ist deaktiviert.Das Guthaben wird berechnet, als ob Du das Konto weiter nutzt. Es fallen für Dich aber keine Kosten an, außer Du möchtest das Konto doch noch aktivieren.",de
Wie bekomme ich vom BdV Informationen zum Thema Versicherungen?,"Sie erhalten von den BdV-Expert*innen genau das Informationsmaterial per E-Mail oder Post übersandt, das zu Ihren Bedürfnissen passt, wenn es um die Beratung zu den folgenden Themen geht: - bestehendem Versicherungsschutz - benötigtem Versicherungsschutz - zu einem SchadenfallAuf der Website des BdV finden Sie aktuelles Informationsmaterial zu wichtigen Versicherungsthemen sowie Broschüren im Bereich Publikationen und Infoblätter im Bereich Mein Versicherungsbedarf. Im BdV Mitgliederportal finden Sie außerdem zu nahezu allen Versicherungsanlässen eine Übersicht empfohlener Tarife, Musterbriefe und weitere exklusive Informationen.Mitglieder erhalten regelmäßig Fachinformationen: einmal jährlich die Mitgliederzeitung „BdV-INFO“ und den monatlich erscheinenden E-Mail-Newsletter.Mit dem „Lebens-und Rentenversicherungsrechner“ unterstützt der BdV seine Mitglieder in der Frage, ob sie eine Lebensversicherung kündigen, beitragsfrei stellen oder fortführen sollten.",de
Ich habe mich bei billyard registriert aber erhalte keine Mail. Was muss ich tun?,"Bitte sehen Sie zunächst in Ihrem Spamordner nach, ob die E-Mail dort ist. Stellen Sie außerdem sicher, dass Ihre E-Mailadresse korrekt geschrieben ist. Falls Sie trotzdem keine E-Mail erhalten haben, kontaktieren Sie uns hierfür gerne per Telefon unter 0228-38757080, per Chat oder Kontaktformular auf unserer Website oder per E-Mail an feedback@billyard.de",de
Wie lange dauert der Versand der Wimpern?,"In der Regel dauert der Versand von unseren Produktionsstätten in China nach Deutschland 7 Werktage. Es kann jedoch zu Verzögerungen während der Verzollung kommen. Nach der Ankunft in Deutschland wird die Lieferung nochmals umgepackt, erneut geprüft und an dich per DHL versendet. Wir informieren dich über den gesamten Versandablauf.",de
"Was bedeutet die Meldung ""Mitglied war lange nicht da""  in der milon CARE?","Wenn das letzte Training länger als sieben Tage zurückliegt, wird eine gelbe Meldung mit dem Text ""Mitglied war lange nicht da"" angezeigt. Ist die Meldung rot, hat das Mitglied seit 14 Tagen nicht mehr trainiert.",de
Wie ist mein Auto versichert?,Zusätzlich zu einer umfangreichen Haftpflichtversicherung ist Ihr Auto voll­kas­ko­ver­si­chert. Der Selbstbehalt bei Teilkasko- und Vollkasko Schäden beträgt bis zu 500€.,de
Was kostet eine PRK?,"Die Kosten für das Augenlasern mit der PRK liegen bei Lasermed je nach behandelnen Arzt zwischen 750 und 1.695 Euro pro Auge. Allerdings sind die Kosten von Ihren individuellen Dioptrien Werten (Kurzsichtigkeit, Weitsichtigkeit und Hornhautverkrümmung) abhängig. Gerne erstellen wir Ihnen in einem persönlichen, kostenfreien Gespräch ein individuelles Angebot.",de
CBD Öl beim Tier und wann beginnt der Wirkungseintritt?,"Nach Verabreichung der CBD Tropfen ans Tier kann die Wirkung bereits nach 30-60 Minuten eintreten. Anwender berichten, dass bei der regelmäßigen Anwendung von CBD, innerhalb von 1 bis 2 Wochen mit Veränderungen zu rechen ist.",de
Was für Teppiche kann ich bei euch kaufen?,"Bei Knotique findest du Teppiche, die modern oder ungewöhnlich oder klassisch oder exklusiv sind. Auf jeden Fall sind unsere Teppiche immer besonders und handgefertigt.",de
Was passiert mit den Informationen zu meinem Konto nach dem Löschen des Kontos?,"Ihre Privatsphäre ist für uns von größter Bedeutung. Bitte lesen Sie unsere Datenschutzbestimmungen , um zu erfahren, welche Informationen wir sammeln und was nach dem Löschen Ihres Kontos passieren wird.",de
Kann mir das gleiche passieren wie bei Thomas Cook?,"Wir sind als TUI gut aufgestellt und haben ein in unserer Branche unerreicht starkes Team. Wir haben tolle Produkte und dank Ihnen sehr treue und loyale Kunden. Die aktuelle Situation stellt uns alle vor unerwartete Herausforderungen, aber wir sind krisenerprobt und das kommt uns jetzt zugute. Sie können weiterhin auf uns zählen. Reisen mit TUI sind verlässlich. Wir sind strategisch und operativ ein solides Unternehmen.",de
Ist der Hin- & Rückversand der Blumenwand kostenlos?,• Ja der Hin- & Rückversand der Blumenwände ist für euch kostenlos.,de
Wie lange dauert der Versand?,"Auch trotz Corona können wir eine Lieferung innerhalb von 2-4 Werktagen garantieren. Unser gesamtes Team arbeitet daran, Dir einen reibungslosen Ablauf zu sichern.
Alle Pakete werden klimaneutral via DHL GoGreen versendet. Du erhältst per E-Mail im Du die Lieferung verfolgen kannst.Express Lieferungen werden mit UPS gegen eine Gebühr von 20€ versendet.",de
"14 - Werden Sprechstunden der Institute abgehalten? (auch im Hinblick auf Projektabgaben, Skriptenverkauf, Prüfungseinsicht)",Parteienverkehr findet nur nach Voranmeldung statt. Wenn möglich ist dieser auf das nötigste einzuschränken,de
Auf welchen Geräten kann ich ein eBook lesen?,"Du kannst unsere eBooks auf so gut wie jedem elektronischen Gerät lesen. Sei es dein Laptop oder Computer, ein Tablet, ein Smartphone oder ein eBook-Reader wie der Amazon Kindle.",de
Was ist ein Quintenzirkel?,"Der Quintenzirkel ist für viele (Hobby)Musiker und Komponisten ein Hilfsmittel, um schnell einen Akkord in einer bestimmten Tonart zu finden. Der Quintenzirkel ist im Endeffekt nichts anderes als eine (runde) Tabelle, die eben über genau dieses Auskunft gibt. Siehe Kapitel: Beschreibung des Quintenzirkels",de
